id,class
011064_hair.png,20
018265_hair.png,24
022880_hair.png,23
022518_hair.png,39
008133_hair.png,0
021907_hair.png,18
012702_hair.png,39
000344_hair.png,39
016137_hair.png,19
022184_hair.png,24
021350_hair.png,38
014045_hair.png,12
019725_hair.png,39
026704_hair.png,17
025526_hair.png,19
003543_hair.png,33
013518_hair.png,1
012988_hair.png,38
023742_hair.png,39
000869_hair.png,39
019019_hair.png,38
011300_hair.png,5
012459_hair.png,13
003214_hair.png,38
008957_hair.png,27
023519_hair.png,12
019922_hair.png,18
006724_hair.png,20
027783_hair.png,39
007536_hair.png,18
003058_hair.png,39
001378_hair.png,39
014830_hair.png,29
029871_hair.png,12
016280_hair.png,29
027115_hair.png,18
023334_hair.png,35
024600_hair.png,18
029057_hair.png,20
007096_hair.png,12
006405_hair.png,6
014024_hair.png,24
001042_hair.png,19
025140_hair.png,24
007419_hair.png,3
006503_hair.png,37
001243_hair.png,32
012892_hair.png,38
012693_hair.png,11
013697_hair.png,35
029577_hair.png,12
024339_hair.png,25
017523_hair.png,2
014617_hair.png,19
026738_hair.png,19
017881_hair.png,24
018562_hair.png,20
008874_hair.png,12
012106_hair.png,39
002995_hair.png,39
017985_hair.png,19
024565_hair.png,39
002729_hair.png,35
003452_hair.png,20
013013_hair.png,25
005081_hair.png,35
009748_hair.png,12
011333_hair.png,39
018717_hair.png,18
023366_hair.png,25
028801_hair.png,25
023984_hair.png,20
022976_hair.png,19
025241_hair.png,19
015127_hair.png,18
016043_hair.png,29
003067_hair.png,15
012705_hair.png,29
027270_hair.png,24
007382_hair.png,19
017831_hair.png,12
018108_hair.png,15
006153_hair.png,29
008776_hair.png,12
029944_hair.png,15
002439_hair.png,29
010230_hair.png,25
026195_hair.png,24
026232_hair.png,19
011411_hair.png,29
016620_hair.png,39
007180_hair.png,39
023995_hair.png,35
021145_hair.png,12
012004_hair.png,31
010082_hair.png,12
007092_hair.png,0
019098_hair.png,2
007651_hair.png,12
028807_hair.png,29
025576_hair.png,38
003354_hair.png,24
001389_hair.png,5
008106_hair.png,24
019358_hair.png,20
013459_hair.png,39
025282_hair.png,12
001267_hair.png,25
016092_hair.png,20
017294_hair.png,39
027627_hair.png,29
017708_hair.png,29
014173_hair.png,9
026390_hair.png,12
